Location,Species,Pres,Freq__,Freq_1,SD_Frq1,Rank,Rank_1
TL11      ,S16       ,   0,  0.0425,  0.7399,  0.4101,    8,   0.541
TL11      ,S17       ,   0,  0.0425,  0.7399,  0.4101,    9,   0.608
TL11      ,S18       ,   0,  0.0425,  0.7399,  0.4101,   10,   0.676
TL11      ,S19       ,   0,  0.0425,  0.7399,  0.4101,   11,   0.743
TL11      ,S2        ,   0,  0.0425,  0.7399,  0.4101,   12,   0.811
TL11      ,S20       ,   0,  0.0425,  0.7399,  0.4101,   13,   0.879
TL11      ,S3        ,   0,  0.0425,  0.7399,  0.4101,   14,   0.946
TL11      ,S4        ,   0,  0.0425,  0.7399,  0.4101,   15,   1.014
TL11      ,S5        ,   0,  0.0425,  0.7399,  0.4101,   16,   1.081
TL11      ,S6        ,   0,  0.0425,  0.7399,  0.4101,   17,   1.149
TL11      ,S7        ,   0,  0.0425,  0.7399,  0.4101,   18,   1.217
TL11      ,S8        ,   0,  0.0425,  0.7399,  0.4101,   19,   1.284
TL11      ,S9        ,   0,  0.0425,  0.7399,  0.4101,   20,   1.352
TL12      ,S1        ,   0,  0.0137,  0.7399,  1.0609,    1,   0.068
TL12      ,S10       ,   0,  0.0137,  0.7399,  1.0609,    2,   0.135
TL12      ,S11       ,   0,  0.0137,  0.7399,  1.0609,    3,   0.203
TL12      ,S12       ,   0,  0.0137,  0.7399,  1.0609,    4,   0.270
TL12      ,S13       ,   0,  0.0137,  0.7399,  1.0609,    5,   0.338
TL12      ,S14       ,   0,  0.0137,  0.7399,  1.0609,    6,   0.405
TL12      ,S15       ,   0,  0.0137,  0.7399,  1.0609,    7,   0.473
TL12      ,S16       ,   0,  0.0137,  0.7399,  1.0609,    8,   0.541
TL12      ,S17       ,   0,  0.0137,  0.7399,  1.0609,    9,   0.608
TL12      ,S18       ,   0,  0.0137,  0.7399,  1.0609,   10,   0.676
TL12      ,S19       ,   0,  0.0137,  0.7399,  1.0609,   11,   0.743
TL12      ,S2        ,   0,  0.0137,  0.7399,  1.0609,   12,   0.811
TL12      ,S20       ,   0,  0.0137,  0.7399,  1.0609,   13,   0.879
TL12      ,S3        ,   0,  0.0137,  0.7399,  1.0609,   14,   0.946
TL12      ,S4        ,   0,  0.0137,  0.7399,  1.0609,   15,   1.014
TL12      ,S5        ,   0,  0.0137,  0.7399,  1.0609,   16,   1.081
TL12      ,S6        ,   0,  0.0137,  0.7399,  1.0609,   17,   1.149
TL12      ,S7        ,   0,  0.0137,  0.7399,  1.0609,   18,   1.216
TL12      ,S8        ,   0,  0.0137,  0.7399,  1.0609,   19,   1.284
TL12      ,S9        ,   0,  0.0137,  0.7399,  1.0609,   20,   1.352
TL20      ,S1        ,   0,  0.0401,  0.7399,  0.3919,    1,   0.068
TL20      ,S10       ,   0,  0.0401,  0.7399,  0.3919,    2,   0.135
TL20      ,S11       ,   0,  0.0401,  0.7399,  0.3919,    3,   0.203
TL20      ,S12       ,   0,  0.0401,  0.7399,  0.3919,    4,   0.270
TL20      ,S13       ,   0,  0.0401,  0.7399,  0.3919,    5,   0.338
TL20      ,S14       ,   0,  0.0401,  0.7399,  0.3919,    6,   0.406
TL20      ,S15       ,   0,  0.0401,  0.7399,  0.3919,    7,   0.473
TL20      ,S16       ,   0,  0.0401,  0.7399,  0.3919,    8,   0.541
TL20      ,S17       ,   0,  0.0401,  0.7399,  0.3919,    9,   0.608
TL20      ,S18       ,   0,  0.0401,  0.7399,  0.3919,   10,   0.676
TL20      ,S19       ,   0,  0.0401,  0.7399,  0.3919,   11,   0.743
TL20      ,S2        ,   0,  0.0401,  0.7399,  0.3919,   12,   0.811
TL20      ,S20       ,   0,  0.0401,  0.7399,  0.3919,   13,   0.879
TL20      ,S3        ,   0,  0.0401,  0.7399,  0.3919,   14,   0.946
TL20      ,S4        ,   0,  0.0401,  0.7399,  0.3919,   15,   1.014
TL20      ,S5        ,   0,  0.0401,  0.7399,  0.3919,   16,   1.081
TL20      ,S6        ,   0,  0.0401,  0.7399,  0.3919,   17,   1.149
TL20      ,S7        ,   0,  0.0401,  0.7399,  0.3919,   18,   1.217
TL20      ,S8        ,   0,  0.0401,  0.7399,  0.3919,   19,   1.284
TL20      ,S9        ,   0,  0.0401,  0.7399,  0.3919,   20,   1.352
TL21      ,S1        ,   0,  0.0871,  0.7399,  0.2309,    1,   0.068
TL21      ,S10       ,   0,  0.0871,  0.7399,  0.2309,    2,   0.135
TL21      ,S11       ,   0,  0.0871,  0.7399,  0.2309,    3,   0.203
TL21      ,S12       ,   0,  0.0871,  0.7399,  0.2309,    4,   0.270
TL21      ,S13       ,   0,  0.0871,  0.7399,  0.2309,    5,   0.338
TL21      ,S14       ,   0,  0.0871,  0.7399,  0.2309,    6,   0.405
TL21      ,S15       ,   0,  0.0871,  0.7399,  0.2309,    7,   0.473
TL21      ,S16       ,   0,  0.0871,  0.7399,  0.2309,    8,   0.541
TL21      ,S17       ,   0,  0.0871,  0.7399,  0.2309,    9,   0.608
TL21      ,S18       ,   0,  0.0871,  0.7399,  0.2309,   10,   0.676
TL21      ,S19       ,   0,  0.0871,  0.7399,  0.2309,   11,   0.743
TL21      ,S2        ,   0,  0.0871,  0.7399,  0.2309,   12,   0.811
TL21      ,S20       ,   0,  0.0871,  0.7399,  0.2309,   13,   0.879
TL21      ,S3        ,   0,  0.0871,  0.7399,  0.2309,   14,   0.946
TL21      ,S4        ,   0,  0.0871,  0.7399,  0.2309,   15,   1.014
TL21      ,S5        ,   0,  0.0871,  0.7399,  0.2309,   16,   1.081
TL21      ,S6        ,   0,  0.0871,  0.7399,  0.2309,   17,   1.149
TL21      ,S7        ,   0,  0.0871,  0.7399,  0.2309,   18,   1.216
TL21      ,S8        ,   0,  0.0871,  0.7399,  0.2309,   19,   1.284
TL21      ,S9        ,   0,  0.0871,  0.7399,  0.2309,   20,   1.352
TL22      ,S1        ,   0,  0.0607,  0.7399,  0.2861,    1,   0.068
TL22      ,S10       ,   0,  0.0607,  0.7399,  0.2861,    2,   0.135
TL22      ,S11       ,   0,  0.0607,  0.7399,  0.2861,    3,   0.203
TL22      ,S12       ,   0,  0.0607,  0.7399,  0.2861,    4,   0.270
TL22      ,S13       ,   0,  0.0607,  0.7399,  0.2861,    5,   0.338
TL22      ,S14       ,   0,  0.0607,  0.7399,  0.2861,    6,   0.406
TL22      ,S15       ,   0,  0.0607,  0.7399,  0.2861,    7,   0.473
TL22      ,S16       ,   0,  0.0607,  0.7399,  0.2861,    8,   0.541
TL22      ,S17       ,   0,  0.0607,  0.7399,  0.2861,    9,   0.608
TL22      ,S18       ,   0,  0.0607,  0.7399,  0.2861,   10,   0.676
TL22      ,S19       ,   0,  0.0607,  0.7399,  0.2861,   11,   0.743
TL22      ,S2        ,   0,  0.0607,  0.7399,  0.2861,   12,   0.811
TL22      ,S20       ,   0,  0.0607,  0.7399,  0.2861,   13,   0.879
TL22      ,S3        ,   0,  0.0607,  0.7399,  0.2861,   14,   0.946
TL22      ,S4        ,   0,  0.0607,  0.7399,  0.2861,   15,   1.014
TL22      ,S5        ,   0,  0.0607,  0.7399,  0.2861,   16,   1.081
TL22      ,S6        ,   0,  0.0607,  0.7399,  0.2861,   17,   1.149
TL22      ,S7        ,   0,  0.0607,  0.7399,  0.2861,   18,   1.217
TL22      ,S8        ,   0,  0.0607,  0.7399,  0.2861,   19,   1.284
TL22      ,S9        ,   0,  0.0607,  0.7399,  0.2861,   20,   1.352
TL30      ,S1        ,   0,  0.0627,  0.7399,  0.2828,    1,   0.068
TL30      ,S10       ,   0,  0.0627,  0.7399,  0.2828,    2,   0.135
TL30      ,S11       ,   0,  0.0627,  0.7399,  0.2828,    3,   0.203
TL30      ,S12       ,   0,  0.0627,  0.7399,  0.2828,    4,   0.270
TL30      ,S13       ,   0,  0.0627,  0.7399,  0.2828,    5,   0.338
TL30      ,S14       ,   0,  0.0627,  0.7399,  0.2828,    6,   0.406
TL30      ,S15       ,   0,  0.0627,  0.7399,  0.2828,    7,   0.473
TL30      ,S16       ,   0,  0.0627,  0.7399,  0.2828,    8,   0.541
TL30      ,S17       ,   0,  0.0627,  0.7399,  0.2828,    9,   0.608
TL30      ,S18       ,   0,  0.0627,  0.7399,  0.2828,   10,   0.676
TL30      ,S19       ,   0,  0.0627,  0.7399,  0.2828,   11,   0.743
TL30      ,S2        ,   0,  0.0627,  0.7399,  0.2828,   12,   0.811
TL30      ,S20       ,   0,  0.0627,  0.7399,  0.2828,   13,   0.879
TL30      ,S3        ,   0,  0.0627,  0.7399,  0.2828,   14,   0.946
TL30      ,S4        ,   0,  0.0627,  0.7399,  0.2828,   15,   1.014
TL30      ,S5        ,   0,  0.0627,  0.7399,  0.2828,   16,   1.081
TL30      ,S6        ,   0,  0.0627,  0.7399,  0.2828,   17,   1.149
TL30      ,S7        ,   0,  0.0627,  0.7399,  0.2828,   18,   1.217
TL30      ,S8        ,   0,  0.0627,  0.7399,  0.2828,   19,   1.284
TL30      ,S9        ,   0,  0.0627,  0.7399,  0.2828,   20,   1.352
TL31      ,S1        ,   0,  0.1494,  0.7401,  0.1749,    1,   0.068
TL31      ,S10       ,   0,  0.1494,  0.7401,  0.1749,    2,   0.135
TL31      ,S11       ,   0,  0.1494,  0.7401,  0.1749,    3,   0.203
TL31      ,S12       ,   0,  0.1494,  0.7401,  0.1749,    4,   0.270
TL31      ,S13       ,   0,  0.1494,  0.7401,  0.1749,    5,   0.338
TL31      ,S14       ,   0,  0.1494,  0.7401,  0.1749,    6,   0.405
TL31      ,S15       ,   0,  0.1494,  0.7401,  0.1749,    7,   0.473
TL31      ,S16       ,   0,  0.1494,  0.7401,  0.1749,    8,   0.540
TL31      ,S17       ,   0,  0.1494,  0.7401,  0.1749,    9,   0.608
TL31      ,S18       ,   0,  0.1494,  0.7401,  0.1749,   10,   0.675
TL31      ,S19       ,   0,  0.1494,  0.7401,  0.1749,   11,   0.743
TL31      ,S2        ,   0,  0.1494,  0.7401,  0.1749,   12,   0.811
TL31      ,S20       ,   0,  0.1494,  0.7401,  0.1749,   13,   0.878
TL31      ,S3        ,   0,  0.1494,  0.7401,  0.1749,   14,   0.946
TL31      ,S4        ,   0,  0.1494,  0.7401,  0.1749,   15,   1.013
TL31      ,S5        ,   0,  0.1494,  0.7401,  0.1749,   16,   1.081
TL31      ,S6        ,   0,  0.1494,  0.7401,  0.1749,   17,   1.148
TL31      ,S7        ,   0,  0.1494,  0.7401,  0.1749,   18,   1.216
TL31      ,S8        ,   0,  0.1494,  0.7401,  0.1749,   19,   1.283
TL31      ,S9        ,   0,  0.1494,  0.7401,  0.1749,   20,   1.351
TL32      ,S1        ,   0,  0.0021,  0.7401, 17.8992,    1,   0.068
TL32      ,S10       ,   0,  0.0021,  0.7401, 17.8992,    2,   0.135
TL32      ,S11       ,   0,  0.0021,  0.7401, 17.8992,    3,   0.203
TL32      ,S12       ,   0,  0.0021,  0.7401, 17.8992,    4,   0.270
TL32      ,S13       ,   0,  0.0021,  0.7401, 17.8992,    5,   0.338
TL32      ,S14       ,   0,  0.0021,  0.7401, 17.8992,    6,   0.405
TL32      ,S15       ,   0,  0.0021,  0.7401, 17.8992,    7,   0.473
TL32      ,S16       ,   0,  0.0021,  0.7401, 17.8992,    8,   0.540
TL32      ,S17       ,   0,  0.0021,  0.7401, 17.8992,    9,   0.608
TL32      ,S18       ,   0,  0.0021,  0.7401, 17.8992,   10,   0.675
TL32      ,S19       ,   0,  0.0021,  0.7401, 17.8992,   11,   0.743
TL32      ,S2        ,   0,  0.0021,  0.7401, 17.8992,   12,   0.811
TL32      ,S20       ,   0,  0.0021,  0.7401, 17.8992,   13,   0.878
TL32      ,S3        ,   0,  0.0021,  0.7401, 17.8992,   14,   0.946
TL32      ,S4        ,   0,  0.0021,  0.7401, 17.8992,   15,   1.013
TL32      ,S5        ,   0,  0.0021,  0.7401, 17.8992,   16,   1.081
TL32      ,S6        ,   0,  0.0021,  0.7401, 17.8992,   17,   1.148
TL32      ,S7        ,   0,  0.0021,  0.7401, 17.8992,   18,   1.216
TL32      ,S8        ,   0,  0.0021,  0.7401, 17.8992,   19,   1.283
TL32      ,S9        ,   0,  0.0021,  0.7401, 17.8992,   20,   1.351
TL40      ,S1        ,   0,  0.2115,  0.7401,  0.1382,    1,   0.068
TL40      ,S10       ,   0,  0.2115,  0.7401,  0.1382,    2,   0.135
TL40      ,S11       ,   0,  0.2115,  0.7401,  0.1382,    3,   0.203
TL40      ,S12       ,   0,  0.2115,  0.7401,  0.1382,    4,   0.270
TL40      ,S13       ,   0,  0.2115,  0.7401,  0.1382,    5,   0.338
TL40      ,S14       ,   0,  0.2115,  0.7401,  0.1382,    6,   0.405
TL40      ,S15       ,   0,  0.2115,  0.7401,  0.1382,    7,   0.473
TL40      ,S16       ,   0,  0.2115,  0.7401,  0.1382,    8,   0.540
TL40      ,S17       ,   0,  0.2115,  0.7401,  0.1382,    9,   0.608
TL40      ,S18       ,   0,  0.2115,  0.7401,  0.1382,   10,   0.675
TL40      ,S19       ,   0,  0.2115,  0.7401,  0.1382,   11,   0.743
TL40      ,S2        ,   0,  0.2115,  0.7401,  0.1382,   12,   0.811
TL40      ,S20       ,   0,  0.2115,  0.7401,  0.1382,   13,   0.878
TL40      ,S3        ,   0,  0.2115,  0.7401,  0.1382,   14,   0.946
TL40      ,S4        ,   0,  0.2115,  0.7401,  0.1382,   15,   1.013
TL40      ,S5        ,   0,  0.2115,  0.7401,  0.1382,   16,   1.081
TL40      ,S6        ,   0,  0.2115,  0.7401,  0.1382,   17,   1.148
TL40      ,S7        ,   0,  0.2115,  0.7401,  0.1382,   18,   1.216
TL40      ,S8        ,   0,  0.2115,  0.7401,  0.1382,   19,   1.283
TL40      ,S9        ,   0,  0.2115,  0.7401,  0.1382,   20,   1.351
TL41      ,S1        ,   0,  0.0416,  0.7399,  0.3492,    1,   0.068
TL41      ,S10       ,   0,  0.0416,  0.7399,  0.3492,    2,   0.135
TL41      ,S11       ,   0,  0.0416,  0.7399,  0.3492,    3,   0.203
TL41      ,S12       ,   0,  0.0416,  0.7399,  0.3492,    4,   0.270
TL41      ,S13       ,   0,  0.0416,  0.7399,  0.3492,    5,   0.338
TL41      ,S14       ,   0,  0.0416,  0.7399,  0.3492,    6,   0.406
TL41      ,S15       ,   0,  0.0416,  0.7399,  0.3492,    7,   0.473
TL41      ,S16       ,   0,  0.0416,  0.7399,  0.3492,    8,   0.541
TL41      ,S17       ,   0,  0.0416,  0.7399,  0.3492,    9,   0.608
TL41      ,S18       ,   0,  0.0416,  0.7399,  0.3492,   10,   0.676
TL41      ,S19       ,   0,  0.0416,  0.7399,  0.3492,   11,   0.743
TL41      ,S2        ,   0,  0.0416,  0.7399,  0.3492,   12,   0.811
TL41      ,S20       ,   0,  0.0416,  0.7399,  0.3492,   13,   0.879
TL41      ,S3        ,   0,  0.0416,  0.7399,  0.3492,   14,   0.946
TL41      ,S4        ,   0,  0.0416,  0.7399,  0.3492,   15,   1.014
TL41      ,S5        ,   0,  0.0416,  0.7399,  0.3492,   16,   1.081
TL41      ,S6        ,   0,  0.0416,  0.7399,  0.3492,   17,   1.149
TL41      ,S7        ,   0,  0.0416,  0.7399,  0.3492,   18,   1.217
TL41      ,S8        ,   0,  0.0416,  0.7399,  0.3492,   19,   1.284
TL41      ,S9        ,   0,  0.0416,  0.7399,  0.3492,   20,   1.352
TL42      ,S1        ,   0,  0.0051,  0.7401,  2.6458,    1,   0.068
TL42      ,S10       ,   0,  0.0051,  0.7401,  2.6458,    2,   0.135
TL42      ,S11       ,   0,  0.0051,  0.7401,  2.6458,    3,   0.203
TL42      ,S12       ,   0,  0.0051,  0.7401,  2.6458,    4,   0.270
TL42      ,S13       ,   0,  0.0051,  0.7401,  2.6458,    5,   0.338
TL42      ,S14       ,   0,  0.0051,  0.7401,  2.6458,    6,   0.405
TL42      ,S15       ,   0,  0.0051,  0.7401,  2.6458,    7,   0.473
TL42      ,S16       ,   0,  0.0051,  0.7401,  2.6458,    8,   0.540
TL42      ,S17       ,   0,  0.0051,  0.7401,  2.6458,    9,   0.608
TL42      ,S18       ,   0,  0.0051,  0.7401,  2.6458,   10,   0.675
TL42      ,S19       ,   0,  0.0051,  0.7401,  2.6458,   11,   0.743
TL42      ,S2        ,   0,  0.0051,  0.7401,  2.6458,   12,   0.811
TL42      ,S20       ,   0,  0.0051,  0.7401,  2.6458,   13,   0.878
TL42      ,S3        ,   0,  0.0051,  0.7401,  2.6458,   14,   0.946
TL42      ,S4        ,   0,  0.0051,  0.7401,  2.6458,   15,   1.013
TL42      ,S5        ,   0,  0.0051,  0.7401,  2.6458,   16,   1.081
TL42      ,S6        ,   0,  0.0051,  0.7401,  2.6458,   17,   1.148
TL42      ,S7        ,   0,  0.0051,  0.7401,  2.6458,   18,   1.216
TL42      ,S8        ,   0,  0.0051,  0.7401,  2.6458,   19,   1.283
TL42      ,S9        ,   0,  0.0051,  0.7401,  2.6458,   20,   1.351
TL43      ,S1        ,   0,  0.0001,  0.7399,********,    1,   0.068
TL43      ,S10       ,   0,  0.0001,  0.7399,********,    2,   0.135
TL43      ,S11       ,   0,  0.0001,  0.7399,********,    3,   0.203
TL43      ,S12       ,   0,  0.0001,  0.7399,********,    4,   0.270
TL43      ,S13       ,   0,  0.0001,  0.7399,********,    5,   0.338
TL43      ,S14       ,   0,  0.0001,  0.7399,********,    6,   0.405
TL43      ,S15       ,   0,  0.0001,  0.7399,********,    7,   0.473
TL43      ,S16       ,   0,  0.0001,  0.7399,********,    8,   0.541
TL43      ,S17       ,   0,  0.0001,  0.7399,********,    9,   0.608
TL43      ,S18       ,   0,  0.0001,  0.7399,********,   10,   0.676
TL43      ,S19       ,   0,  0.0001,  0.7399,********,   11,   0.743
TL43      ,S2        ,   0,  0.0001,  0.7399,********,   12,   0.811
TL43      ,S20       ,   0,  0.0001,  0.7399,********,   13,   0.879
TL43      ,S3        ,   0,  0.0001,  0.7399,********,   14,   0.946
TL43      ,S4        ,   0,  0.0001,  0.7399,********,   15,   1.014
TL43      ,S5        ,   0,  0.0001,  0.7399,********,   16,   1.081
TL43      ,S6        ,   0,  0.0001,  0.7399,********,   17,   1.149
TL43      ,S7        ,   0,  0.0001,  0.7399,********,   18,   1.216
TL43      ,S8        ,   0,  0.0001,  0.7399,********,   19,   1.284
TL43      ,S9        ,   0,  0.0001,  0.7399,********,   20,   1.352
TL45      ,S1        ,   0,  0.0127,  0.7399,  1.1129,    1,   0.068
TL45      ,S10       ,   0,  0.0127,  0.7399,  1.1129,    2,   0.135
TL45      ,S11       ,   0,  0.0127,  0.7399,  1.1129,    3,   0.203
TL45      ,S12       ,   0,  0.0127,  0.7399,  1.1129,    4,   0.270
TL45      ,S13       ,   0,  0.0127,  0.7399,  1.1129,    5,   0.338
TL45      ,S14       ,   0,  0.0127,  0.7399,  1.1129,    6,   0.406
TL45      ,S15       ,   0,  0.0127,  0.7399,  1.1129,    7,   0.473
TL45      ,S16       ,   0,  0.0127,  0.7399,  1.1129,    8,   0.541
TL45      ,S17       ,   0,  0.0127,  0.7399,  1.1129,    9,   0.608
TL45      ,S18       ,   0,  0.0127,  0.7399,  1.1129,   10,   0.676
TL45      ,S19       ,   0,  0.0127,  0.7399,  1.1129,   11,   0.743
TL45      ,S2        ,   0,  0.0127,  0.7399,  1.1129,   12,   0.811
TL45      ,S20       ,   0,  0.0127,  0.7399,  1.1129,   13,   0.879
TL45      ,S3        ,   0,  0.0127,  0.7399,  1.1129,   14,   0.946
TL45      ,S4        ,   0,  0.0127,  0.7399,  1.1129,   15,   1.014
TL45      ,S5        ,   0,  0.0127,  0.7399,  1.1129,   16,   1.081
TL45      ,S6        ,   0,  0.0127,  0.7399,  1.1129,   17,   1.149
TL45      ,S7        ,   0,  0.0127,  0.7399,  1.1129,   18,   1.217
TL45      ,S8        ,   0,  0.0127,  0.7399,  1.1129,   19,   1.284
TL45      ,S9        ,   0,  0.0127,  0.7399,  1.1129,   20,   1.352
TL50      ,S1        ,   0,  0.0276,  0.7399,  0.4932,    1,   0.068
TL50      ,S10       ,   0,  0.0276,  0.7399,  0.4932,    2,   0.135
TL50      ,S11       ,   0,  0.0276,  0.7399,  0.4932,    3,   0.203
TL50      ,S12       ,   0,  0.0276,  0.7399,  0.4932,    4,   0.270
TL50      ,S13       ,   0,  0.0276,  0.7399,  0.4932,    5,   0.338
TL50      ,S14       ,   0,  0.0276,  0.7399,  0.4932,    6,   0.405
TL50      ,S15       ,   0,  0.0276,  0.7399,  0.4932,    7,   0.473
TL50      ,S16       ,   0,  0.0276,  0.7399,  0.4932,    8,   0.541
TL50      ,S17       ,   0,  0.0276,  0.7399,  0.4932,    9,   0.608
TL50      ,S18       ,   0,  0.0276,  0.7399,  0.4932,   10,   0.676
TL50      ,S19       ,   0,  0.0276,  0.7399,  0.4932,   11,   0.743
TL50      ,S2        ,   0,  0.0276,  0.7399,  0.4932,   12,   0.811
TL50      ,S20       ,   0,  0.0276,  0.7399,  0.4932,   13,   0.879
TL50      ,S3        ,   0,  0.0276,  0.7399,  0.4932,   14,   0.946
TL50      ,S4        ,   0,  0.0276,  0.7399,  0.4932,   15,   1.014
TL50      ,S5        ,   0,  0.0276,  0.7399,  0.4932,   16,   1.081
TL50      ,S6        ,   0,  0.0276,  0.7399,  0.4932,   17,   1.149
TL50      ,S7        ,   0,  0.0276,  0.7399,  0.4932,   18,   1.216
TL50      ,S8        ,   0,  0.0276,  0.7399,  0.4932,   19,   1.284
TL50      ,S9        ,   0,  0.0276,  0.7399,  0.4932,   20,   1.352
TL51      ,S1        ,   0,  0.0041,  0.7401,  4.9381,    1,   0.068
TL51      ,S10       ,   0,  0.0041,  0.7401,  4.9381,    2,   0.135
TL51      ,S11       ,   0,  0.0041,  0.7401,  4.9381,    3,   0.203
TL51      ,S12       ,   0,  0.0041,  0.7401,  4.9381,    4,   0.270
TL51      ,S13       ,   0,  0.0041,  0.7401,  4.9381,    5,   0.338
TL51      ,S14       ,   0,  0.0041,  0.7401,  4.9381,    6,   0.405
TL51      ,S15       ,   0,  0.0041,  0.7401,  4.9381,    7,   0.473
TL51      ,S16       ,   0,  0.0041,  0.7401,  4.9381,    8,   0.540
TL51      ,S17       ,   0,  0.0041,  0.7401,  4.9381,    9,   0.608
TL51      ,S18       ,   0,  0.0041,  0.7401,  4.9381,   10,   0.675
TL51      ,S19       ,   0,  0.0041,  0.7401,  4.9381,   11,   0.743
TL51      ,S2        ,   0,  0.0041,  0.7401,  4.9381,   12,   0.811
